               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.035199,            0.043291,           0.0060423,             0.87411,             0.89437,             0.93648,             0.66903,            0.030536,            0.021464,           0.0029573,            0.005116,            0.005116,            0.005116
                 150,            0.034758,            0.041611,           0.0059397,              0.8911,             0.89085,             0.94299,              0.6933,             0.02931,             0.02085,           0.0029088,            0.005083,            0.005083,            0.005083
                 151,            0.034146,            0.038257,            0.005753,              0.8796,             0.89326,             0.93762,             0.68737,            0.030447,            0.020926,           0.0028828,             0.00505,             0.00505,             0.00505
                 152,            0.036243,             0.04089,           0.0059965,             0.85528,              0.8992,             0.93543,             0.69395,            0.031289,            0.021161,           0.0028781,            0.005017,            0.005017,            0.005017
                 153,            0.034764,            0.039522,           0.0060564,             0.91571,             0.88506,              0.9426,             0.70023,            0.029667,             0.02098,           0.0028701,            0.004984,            0.004984,            0.004984
                 154,            0.035291,            0.037736,            0.005699,             0.84404,               0.946,              0.9516,             0.70469,            0.029329,            0.021092,           0.0028725,            0.004951,            0.004951,            0.004951
                 155,            0.034014,            0.039043,           0.0048691,             0.89292,             0.89927,             0.94718,             0.68273,            0.029837,            0.020922,           0.0028423,            0.004918,            0.004918,            0.004918
                 156,            0.032866,            0.036166,            0.004975,             0.91672,              0.8861,             0.95015,             0.71032,            0.028813,            0.020811,           0.0028367,            0.004885,            0.004885,            0.004885
                 157,            0.033364,            0.039779,           0.0051671,             0.90175,             0.90039,             0.95087,             0.69906,            0.029787,            0.020892,             0.00283,            0.004852,            0.004852,            0.004852
                 158,            0.033382,            0.038046,           0.0056457,             0.89881,             0.89683,             0.95319,             0.69571,            0.029389,            0.020749,           0.0028225,            0.004819,            0.004819,            0.004819
                 159,            0.035562,            0.040692,           0.0059491,             0.91833,             0.90059,             0.95203,             0.70358,             0.02916,            0.020599,            0.002818,            0.004786,            0.004786,            0.004786
                 160,            0.035065,             0.04217,           0.0060491,             0.85125,             0.93611,             0.95072,             0.68327,            0.029984,             0.02056,           0.0028191,            0.004753,            0.004753,            0.004753
                 161,            0.033703,            0.034691,           0.0053657,              0.8741,             0.92881,             0.94744,             0.68797,            0.030697,            0.020619,           0.0028432,             0.00472,             0.00472,             0.00472
                 162,            0.034854,            0.036018,           0.0052951,             0.89373,             0.92027,             0.95085,             0.67657,            0.030961,            0.020954,           0.0028626,            0.004687,            0.004687,            0.004687
                 163,            0.034298,            0.038274,           0.0056319,             0.92745,             0.88899,             0.94545,              0.6868,            0.030532,            0.020723,           0.0028826,            0.004654,            0.004654,            0.004654
                 164,            0.035146,            0.036691,           0.0050176,             0.85566,              0.9318,             0.94373,             0.68341,            0.030347,            0.020739,           0.0028907,            0.004621,            0.004621,            0.004621
                 165,            0.034993,            0.042931,            0.006062,              0.9171,             0.88309,             0.94672,             0.68667,            0.029522,            0.020762,           0.0029048,            0.004588,            0.004588,            0.004588
                 166,            0.034677,            0.036371,             0.00645,             0.91025,             0.89824,             0.95264,             0.69532,            0.030426,            0.020801,           0.0029351,            0.004555,            0.004555,            0.004555
                 167,            0.033574,            0.035427,           0.0055977,             0.91546,             0.89857,             0.95173,             0.68537,            0.029092,            0.020695,            0.002957,            0.004522,            0.004522,            0.004522
                 168,            0.034062,            0.037884,           0.0053606,             0.92439,              0.8925,             0.95445,             0.69984,            0.028149,            0.020361,           0.0029649,            0.004489,            0.004489,            0.004489
                 169,            0.035055,             0.04133,           0.0056109,              0.9277,             0.89359,             0.95377,             0.68777,            0.029668,            0.020413,           0.0029394,            0.004456,            0.004456,            0.004456
                 170,            0.033197,            0.038785,           0.0053489,             0.93805,             0.88315,             0.95679,             0.70469,            0.027617,            0.020146,           0.0029109,            0.004423,            0.004423,            0.004423
                 171,             0.03211,            0.037609,           0.0047468,             0.88762,             0.93024,              0.9559,             0.71583,            0.027273,             0.02004,           0.0028351,             0.00439,             0.00439,             0.00439
                 172,            0.033531,            0.041898,           0.0055739,             0.87924,              0.9272,             0.95009,             0.70752,            0.028406,            0.019973,           0.0027691,            0.004357,            0.004357,            0.004357
                 173,            0.032214,            0.037087,           0.0051642,             0.88114,             0.92862,             0.95561,             0.71029,            0.027709,            0.019732,            0.002735,            0.004324,            0.004324,            0.004324
                 174,            0.032501,            0.034875,           0.0049608,             0.90088,             0.92265,             0.95555,              0.7077,            0.028853,            0.019921,           0.0027178,            0.004291,            0.004291,            0.004291
                 175,            0.033493,             0.03577,           0.0054292,             0.89656,             0.92546,             0.95667,             0.71145,            0.028278,            0.019874,           0.0027383,            0.004258,            0.004258,            0.004258
                 176,            0.035379,            0.036252,           0.0054289,             0.88784,             0.93619,             0.96002,                0.72,            0.027629,            0.019872,           0.0027647,            0.004225,            0.004225,            0.004225
                 177,            0.033112,             0.03714,           0.0051737,             0.87845,             0.93524,              0.9541,             0.67327,            0.030648,             0.02022,           0.0028013,            0.004192,            0.004192,            0.004192
                 178,            0.035895,            0.039859,           0.0057439,             0.86627,             0.92324,             0.94293,             0.70282,            0.028572,              0.0203,            0.002842,            0.004159,            0.004159,            0.004159
                 179,            0.034209,            0.036182,           0.0056078,              0.8788,             0.92084,             0.94611,              0.6874,             0.02889,            0.020467,           0.0028732,            0.004126,            0.004126,            0.004126
                 180,            0.033338,            0.038924,           0.0047739,             0.89732,             0.91814,             0.95275,             0.70384,            0.027644,            0.019665,           0.0028191,            0.004093,            0.004093,            0.004093
                 181,            0.032114,            0.035276,           0.0049925,             0.91701,             0.89779,              0.9532,             0.71898,            0.027399,            0.019431,           0.0028086,             0.00406,             0.00406,             0.00406
                 182,            0.032945,            0.036468,           0.0058453,             0.89912,              0.9099,             0.95256,             0.71929,            0.028309,            0.019734,           0.0028004,            0.004027,            0.004027,            0.004027
                 183,            0.032045,            0.038365,           0.0051486,             0.88047,             0.93636,             0.95475,             0.72613,            0.027172,            0.019531,           0.0027959,            0.003994,            0.003994,            0.003994
                 184,            0.031934,            0.035164,           0.0049684,             0.87939,             0.93363,             0.95134,             0.72823,            0.026715,            0.019425,           0.0027921,            0.003961,            0.003961,            0.003961
                 185,             0.03257,            0.035002,           0.0056713,             0.88047,             0.93083,             0.95517,             0.71872,            0.027471,            0.019383,           0.0027814,            0.003928,            0.003928,            0.003928
                 186,            0.031977,            0.034944,           0.0055559,              0.8854,             0.93458,             0.95549,             0.72836,            0.026731,            0.019286,           0.0027899,            0.003895,            0.003895,            0.003895
                 187,            0.031573,            0.032459,           0.0047844,             0.91747,             0.91303,             0.95415,              0.7229,            0.026774,            0.019252,           0.0027839,            0.003862,            0.003862,            0.003862
                 188,            0.033146,            0.036407,           0.0050042,             0.92185,             0.90847,             0.95327,             0.72843,            0.026866,            0.019257,           0.0027872,            0.003829,            0.003829,            0.003829
                 189,            0.032356,            0.034608,           0.0052667,             0.92479,             0.90221,             0.95136,             0.73504,            0.026247,            0.019184,           0.0027575,            0.003796,            0.003796,            0.003796
                 190,            0.031266,            0.039866,            0.004721,             0.93655,             0.89871,              0.9496,             0.73092,            0.026905,            0.019286,           0.0027115,            0.003763,            0.003763,            0.003763
                 191,            0.033982,            0.038164,           0.0048121,             0.91532,             0.91344,             0.94994,              0.7361,            0.026895,            0.019248,           0.0026715,             0.00373,             0.00373,             0.00373
                 192,            0.032022,            0.037769,            0.005272,             0.92835,             0.90618,             0.95045,             0.73239,            0.027267,            0.019324,           0.0026588,            0.003697,            0.003697,            0.003697
                 193,             0.03332,            0.035253,           0.0057029,             0.92772,             0.90967,             0.95483,             0.74207,            0.026304,            0.019163,           0.0026561,            0.003664,            0.003664,            0.003664
                 194,            0.032201,            0.037344,           0.0050766,             0.93647,             0.89295,             0.95168,             0.73814,            0.026266,             0.01911,           0.0026472,            0.003631,            0.003631,            0.003631
                 195,            0.032167,            0.039297,           0.0048161,              0.9289,             0.90588,             0.95506,             0.72712,            0.026957,            0.019091,           0.0026405,            0.003598,            0.003598,            0.003598
                 196,            0.030855,            0.034407,           0.0046281,             0.93279,             0.91188,             0.95593,             0.73684,            0.026107,            0.018894,           0.0026152,            0.003565,            0.003565,            0.003565
                 197,            0.029358,            0.033105,           0.0044037,             0.92094,             0.92256,              0.9579,             0.73741,            0.026172,            0.018987,           0.0025649,            0.003532,            0.003532,            0.003532
                 198,            0.032249,            0.036395,           0.0053008,             0.92899,             0.90668,              0.9556,             0.72651,            0.027159,            0.019032,           0.0025285,            0.003499,            0.003499,            0.003499
                 199,            0.031638,            0.034779,            0.004554,             0.94024,             0.90721,             0.95767,              0.7416,            0.026381,            0.018767,           0.0024994,            0.003466,            0.003466,            0.003466
                 200,             0.03046,            0.035269,           0.0044431,             0.93395,              0.8996,             0.95727,             0.73836,            0.025866,            0.018764,           0.0024869,            0.003433,            0.003433,            0.003433
                 201,            0.031133,            0.037134,           0.0043938,             0.94052,              0.9018,             0.95463,             0.74233,            0.025626,            0.018494,           0.0024928,              0.0034,              0.0034,              0.0034
                 202,            0.029888,            0.032603,           0.0044451,             0.92899,             0.89905,             0.94818,             0.74081,            0.026048,             0.01851,           0.0024986,            0.003367,            0.003367,            0.003367
                 203,            0.030913,            0.032979,            0.004245,             0.93238,             0.90385,             0.95342,              0.7428,            0.025491,            0.018378,           0.0025135,            0.003334,            0.003334,            0.003334
                 204,            0.030566,             0.03409,           0.0045929,             0.92917,             0.90031,             0.95353,             0.74714,            0.024951,            0.018216,           0.0025172,            0.003301,            0.003301,            0.003301
                 205,            0.030686,            0.038872,           0.0048861,             0.91314,             0.92068,             0.95568,              0.7387,            0.025799,            0.018265,           0.0025248,            0.003268,            0.003268,            0.003268
                 206,            0.033878,            0.040636,           0.0048282,             0.92419,             0.91491,             0.95833,             0.73622,            0.026333,            0.018307,           0.0025012,            0.003235,            0.003235,            0.003235
                 207,            0.030143,            0.036373,           0.0042695,             0.93718,             0.91063,             0.95766,             0.75302,            0.024878,            0.018107,           0.0024574,            0.003202,            0.003202,            0.003202
                 208,             0.03082,            0.036312,            0.004603,             0.94032,             0.91324,             0.96014,             0.74361,             0.02643,            0.018396,           0.0024433,            0.003169,            0.003169,            0.003169
                 209,            0.032279,            0.038195,           0.0049426,             0.94055,             0.91982,             0.96264,             0.75849,            0.025061,            0.018143,           0.0024327,            0.003136,            0.003136,            0.003136
                 210,            0.031103,            0.037187,           0.0045223,             0.94125,             0.91355,             0.96157,             0.75617,            0.025503,             0.01833,           0.0024259,            0.003103,            0.003103,            0.003103
                 211,            0.029486,            0.035499,           0.0042759,             0.95308,             0.90329,             0.96017,             0.75689,            0.025281,            0.018148,           0.0024196,             0.00307,             0.00307,             0.00307
                 212,            0.029385,            0.035711,           0.0043748,             0.92482,              0.9175,             0.95873,               0.761,            0.024863,            0.018063,           0.0024216,            0.003037,            0.003037,            0.003037
                 213,            0.027892,            0.034533,           0.0044791,             0.93126,             0.91017,             0.95776,             0.77085,            0.024326,            0.017904,           0.0024141,            0.003004,            0.003004,            0.003004
                 214,            0.028677,            0.034243,           0.0040064,             0.92564,             0.92152,             0.96417,             0.76526,              0.0245,            0.017802,            0.002413,            0.002971,            0.002971,            0.002971
                 215,            0.028811,            0.031759,           0.0045493,             0.94292,             0.90555,              0.9658,             0.76392,             0.02437,            0.017621,           0.0024183,            0.002938,            0.002938,            0.002938
                 216,            0.030137,            0.035857,           0.0047046,             0.92981,             0.91331,             0.96872,             0.76249,            0.024723,             0.01758,           0.0024045,            0.002905,            0.002905,            0.002905
                 217,            0.029106,            0.036096,           0.0048134,             0.93838,             0.90348,             0.96538,             0.76633,            0.024238,            0.017612,           0.0023926,            0.002872,            0.002872,            0.002872
                 218,             0.02972,            0.034686,           0.0044384,             0.93095,             0.91032,             0.96343,             0.76416,            0.024029,            0.017434,            0.002381,            0.002839,            0.002839,            0.002839
                 219,            0.026617,             0.03334,           0.0042646,             0.92482,               0.915,             0.96251,             0.75935,            0.024129,            0.017291,            0.002365,            0.002806,            0.002806,            0.002806
                 220,            0.029771,            0.038208,           0.0049853,             0.93383,             0.91058,              0.9637,             0.75316,            0.024626,            0.017553,           0.0023534,            0.002773,            0.002773,            0.002773
                 221,            0.029275,            0.036316,              0.0043,             0.94305,             0.90923,             0.96684,              0.7542,            0.025709,            0.017686,           0.0023454,             0.00274,             0.00274,             0.00274
                 222,            0.031576,            0.034412,           0.0043323,             0.93708,             0.91043,              0.9648,             0.75537,            0.025748,            0.017765,           0.0023444,            0.002707,            0.002707,            0.002707
                 223,            0.028891,            0.033406,           0.0044723,             0.87868,             0.95464,             0.96314,              0.7751,              0.0242,            0.017556,           0.0023396,            0.002674,            0.002674,            0.002674
                 224,            0.029378,            0.033636,           0.0043305,             0.88494,             0.95479,             0.96376,             0.76579,            0.024834,            0.017588,           0.0023324,            0.002641,            0.002641,            0.002641
                 225,            0.029404,            0.034731,            0.004582,             0.88516,             0.95531,              0.9626,             0.78029,            0.023726,            0.017396,           0.0023173,            0.002608,            0.002608,            0.002608
                 226,            0.027743,            0.033911,           0.0039088,             0.88452,             0.95844,             0.96447,             0.78097,            0.023554,            0.017426,           0.0023037,            0.002575,            0.002575,            0.002575
                 227,            0.028737,            0.033764,           0.0043577,             0.94741,             0.90565,             0.96393,             0.78369,            0.023112,            0.017197,           0.0023052,            0.002542,            0.002542,            0.002542
                 228,            0.028673,            0.033625,           0.0043009,             0.87899,             0.95378,             0.96258,             0.78221,            0.023241,            0.017137,           0.0023064,            0.002509,            0.002509,            0.002509
                 229,            0.028688,            0.035309,            0.004171,             0.88242,             0.95125,             0.96175,             0.77524,            0.023351,            0.017178,           0.0023036,            0.002476,            0.002476,            0.002476
                 230,            0.029027,             0.03445,           0.0042412,             0.88792,             0.94934,             0.96231,             0.76559,            0.024193,            0.017241,            0.002299,            0.002443,            0.002443,            0.002443
                 231,            0.028526,            0.035596,           0.0040734,              0.8905,              0.9486,             0.96284,             0.76827,            0.023203,            0.016984,           0.0022888,             0.00241,             0.00241,             0.00241
                 232,            0.028943,            0.032018,           0.0045663,             0.89199,             0.94998,             0.96429,             0.75909,            0.023885,            0.017178,           0.0022693,            0.002377,            0.002377,            0.002377
                 233,            0.029591,            0.032053,           0.0039214,             0.89285,              0.9463,              0.9618,             0.76329,            0.023571,            0.017076,           0.0022542,            0.002344,            0.002344,            0.002344
                 234,            0.026884,            0.033731,           0.0037074,             0.89141,             0.94733,             0.95621,             0.75566,            0.023579,            0.017051,           0.0022456,            0.002311,            0.002311,            0.002311
                 235,            0.028994,            0.035503,           0.0043902,              0.8885,             0.94912,             0.95625,              0.7631,             0.02357,            0.017139,           0.0022383,            0.002278,            0.002278,            0.002278
                 236,            0.029458,            0.037416,           0.0038809,             0.89008,             0.94798,             0.96307,              0.7688,            0.023213,            0.017108,           0.0022316,            0.002245,            0.002245,            0.002245
                 237,            0.027869,            0.031686,           0.0043694,              0.8895,              0.9491,             0.96063,             0.77781,            0.023028,            0.017214,           0.0022374,            0.002212,            0.002212,            0.002212
                 238,            0.030115,            0.036207,           0.0045218,             0.89627,             0.95313,             0.96463,             0.76514,            0.024223,            0.017555,           0.0022414,            0.002179,            0.002179,            0.002179
                 239,            0.029045,            0.032131,           0.0037593,             0.88879,             0.94713,               0.958,             0.76446,            0.024204,            0.017546,           0.0022268,            0.002146,            0.002146,            0.002146
                 240,            0.029602,            0.033685,           0.0042041,             0.93744,              0.9148,             0.96236,             0.77823,            0.023317,            0.017249,            0.002213,            0.002113,            0.002113,            0.002113
                 241,            0.028783,            0.039498,           0.0042288,             0.93654,              0.9165,              0.9649,             0.77189,            0.022911,            0.017148,           0.0022012,             0.00208,             0.00208,             0.00208
                 242,            0.028348,            0.035278,           0.0039959,              0.9412,             0.91825,              0.9659,             0.78219,            0.023159,            0.017188,           0.0021898,            0.002047,            0.002047,            0.002047
                 243,            0.027422,            0.033244,           0.0040536,             0.93993,             0.91067,             0.96418,               0.784,            0.023024,            0.017074,           0.0021711,            0.002014,            0.002014,            0.002014
                 244,            0.027348,            0.032645,           0.0042101,              0.9392,              0.9149,             0.96619,             0.78256,             0.02309,            0.016978,           0.0021623,            0.001981,            0.001981,            0.001981
                 245,            0.027708,            0.033154,           0.0039423,             0.94204,             0.90989,             0.96488,             0.79111,            0.022683,            0.016832,           0.0021645,            0.001948,            0.001948,            0.001948
                 246,            0.028114,            0.034206,           0.0035838,             0.92687,             0.92489,             0.96593,             0.78942,            0.022728,            0.016818,           0.0021606,            0.001915,            0.001915,            0.001915
                 247,            0.027731,             0.03541,           0.0040227,             0.87544,             0.96435,             0.96761,              0.7957,            0.022482,            0.016676,           0.0021491,            0.001882,            0.001882,            0.001882
                 248,            0.027406,            0.034416,           0.0041604,             0.88325,             0.95948,             0.96528,             0.79218,            0.022419,            0.016611,           0.0021437,            0.001849,            0.001849,            0.001849
                 249,            0.026686,            0.033333,           0.0036975,             0.89096,             0.95896,             0.96463,             0.79954,             0.02228,            0.016534,            0.002133,            0.001816,            0.001816,            0.001816
                 250,            0.027775,            0.033538,           0.0040412,              0.8918,             0.95695,              0.9671,              0.7948,            0.022581,            0.016532,           0.0021169,            0.001783,            0.001783,            0.001783
                 251,            0.028555,             0.03205,           0.0038379,             0.89508,             0.95737,             0.96608,             0.78522,            0.022807,            0.016659,           0.0021062,             0.00175,             0.00175,             0.00175
                 252,            0.028955,            0.030115,           0.0037203,             0.89727,             0.95531,             0.96639,             0.79987,             0.02222,            0.016572,           0.0020992,            0.001717,            0.001717,            0.001717
                 253,            0.028337,            0.033202,           0.0039966,             0.89845,             0.95573,             0.96658,              0.7856,            0.022794,            0.016669,           0.0021032,            0.001684,            0.001684,            0.001684
                 254,            0.029363,            0.034629,           0.0042291,             0.89992,              0.9525,             0.96425,             0.79226,             0.02281,            0.016791,           0.0021043,            0.001651,            0.001651,            0.001651
                 255,            0.027913,             0.03143,           0.0035076,             0.90104,             0.95455,             0.96623,             0.80047,             0.02237,            0.016574,           0.0021028,            0.001618,            0.001618,            0.001618
                 256,            0.025747,            0.032339,           0.0033583,             0.90355,             0.95048,             0.96459,              0.8051,            0.022042,            0.016434,           0.0020943,            0.001585,            0.001585,            0.001585
                 257,            0.027033,            0.029104,           0.0038558,             0.90481,             0.94926,             0.96849,             0.80268,            0.022012,            0.016416,           0.0020908,            0.001552,            0.001552,            0.001552
                 258,             0.02639,            0.029903,           0.0041227,             0.90452,             0.95399,             0.96998,              0.7986,            0.022112,             0.01645,           0.0020832,            0.001519,            0.001519,            0.001519
                 259,            0.028857,             0.03583,           0.0039699,             0.89984,             0.95538,             0.96897,             0.79742,            0.021993,            0.016347,           0.0020785,            0.001486,            0.001486,            0.001486
                 260,            0.026081,            0.030419,           0.0032143,             0.89932,              0.9562,             0.96878,             0.80257,            0.021879,            0.016291,           0.0020758,            0.001453,            0.001453,            0.001453
                 261,            0.026152,            0.030063,            0.003667,             0.89661,             0.95774,             0.96891,             0.80016,            0.021904,            0.016328,           0.0020712,             0.00142,             0.00142,             0.00142
                 262,            0.026694,            0.031582,           0.0041671,             0.89729,             0.95862,             0.96907,              0.7979,            0.021834,            0.016282,           0.0020597,            0.001387,            0.001387,            0.001387
                 263,            0.026691,            0.032088,           0.0040854,             0.89271,             0.95738,             0.96945,             0.79207,            0.022472,             0.01638,           0.0020524,            0.001354,            0.001354,            0.001354
                 264,            0.026872,            0.031161,           0.0037475,             0.88817,             0.95756,             0.96615,             0.79779,            0.021836,            0.016161,            0.002044,            0.001321,            0.001321,            0.001321
                 265,            0.027561,            0.033067,           0.0039617,             0.94953,             0.91173,             0.96854,             0.79765,            0.021848,            0.016219,           0.0020383,            0.001288,            0.001288,            0.001288
                 266,            0.028501,            0.033025,           0.0044159,             0.94085,              0.9208,             0.96872,             0.80188,            0.021603,            0.016167,           0.0020298,            0.001255,            0.001255,            0.001255
                 267,            0.027614,            0.030537,           0.0038378,             0.93946,             0.92144,             0.96908,             0.79527,            0.021948,            0.016167,            0.002026,            0.001222,            0.001222,            0.001222
                 268,            0.026019,            0.031271,           0.0038333,              0.9321,             0.92415,             0.96745,              0.7953,            0.021818,            0.016143,           0.0020236,            0.001189,            0.001189,            0.001189
                 269,             0.02643,            0.035248,           0.0038363,              0.8866,             0.96266,             0.96764,              0.8021,            0.021632,            0.016055,           0.0020241,            0.001156,            0.001156,            0.001156
                 270,            0.027023,            0.032967,            0.003687,             0.88626,             0.96251,             0.96794,             0.80507,            0.021618,            0.016057,           0.0020168,            0.001123,            0.001123,            0.001123
                 271,            0.026413,            0.031766,           0.0034464,             0.94899,             0.91151,             0.96635,             0.81116,            0.021356,            0.015987,           0.0020089,             0.00109,             0.00109,             0.00109
                 272,             0.02788,            0.030365,           0.0038119,             0.93643,             0.92503,               0.967,             0.80897,            0.021349,            0.015988,           0.0020021,            0.001057,            0.001057,            0.001057
                 273,            0.024555,            0.031989,           0.0030785,             0.93567,             0.92518,              0.9675,             0.80924,            0.021258,            0.016007,           0.0019961,            0.001024,            0.001024,            0.001024
                 274,            0.025306,            0.030527,           0.0036453,             0.92853,             0.93036,             0.96754,             0.81035,            0.021221,            0.015963,           0.0019882,            0.000991,            0.000991,            0.000991
                 275,            0.026439,             0.03347,           0.0035889,             0.88433,             0.96001,             0.96688,             0.80941,             0.02119,            0.015919,           0.0019844,            0.000958,            0.000958,            0.000958
                 276,            0.025681,            0.026957,           0.0036833,             0.93182,             0.92293,             0.96674,             0.81015,             0.02114,            0.015924,           0.0019783,            0.000925,            0.000925,            0.000925
                 277,            0.026054,            0.030483,           0.0034156,              0.8847,             0.95959,             0.96644,             0.80864,            0.021134,             0.01593,           0.0019718,            0.000892,            0.000892,            0.000892
                 278,            0.026223,            0.032577,           0.0037749,             0.88826,             0.95933,              0.9664,             0.81249,            0.021032,            0.015875,           0.0019649,            0.000859,            0.000859,            0.000859
                 279,             0.02661,            0.033816,           0.0043152,             0.89135,              0.9614,             0.96764,             0.81552,             0.02093,             0.01579,           0.0019574,            0.000826,            0.000826,            0.000826
                 280,            0.025892,            0.029318,           0.0037007,             0.89104,             0.96108,             0.96891,             0.81608,            0.020958,            0.015758,           0.0019492,            0.000793,            0.000793,            0.000793
                 281,            0.026817,            0.031201,           0.0039338,             0.88967,             0.96141,             0.96854,             0.81421,            0.020965,            0.015753,           0.0019447,             0.00076,             0.00076,             0.00076
                 282,            0.026264,            0.033094,           0.0033829,             0.89198,             0.95998,             0.96863,             0.81609,            0.020864,             0.01571,           0.0019409,            0.000727,            0.000727,            0.000727
                 283,            0.026408,            0.034755,           0.0039604,                0.89,             0.95899,             0.96757,             0.81226,            0.020875,            0.015699,           0.0019385,            0.000694,            0.000694,            0.000694
                 284,            0.026811,            0.027595,            0.003745,             0.93942,             0.92115,             0.96748,             0.81561,            0.020869,            0.015683,           0.0019351,            0.000661,            0.000661,            0.000661
                 285,            0.026884,            0.034423,           0.0036298,             0.88624,             0.95695,              0.9659,             0.81576,            0.020899,            0.015693,           0.0019323,            0.000628,            0.000628,            0.000628
                 286,            0.025111,            0.029938,           0.0033602,             0.89042,             0.96056,             0.96746,             0.81492,             0.02087,             0.01563,            0.001927,            0.000595,            0.000595,            0.000595
                 287,            0.026246,            0.027512,           0.0036338,             0.89025,             0.96016,             0.96748,             0.81903,            0.020748,            0.015602,           0.0019267,            0.000562,            0.000562,            0.000562
                 288,            0.025939,            0.031518,            0.003795,             0.89168,             0.95953,             0.96781,             0.82374,            0.020693,            0.015561,           0.0019245,            0.000529,            0.000529,            0.000529
                 289,            0.024336,            0.029644,           0.0031136,             0.89344,             0.95958,              0.9685,             0.82235,            0.020696,            0.015535,           0.0019226,            0.000496,            0.000496,            0.000496
                 290,            0.024673,            0.027647,           0.0034359,             0.89426,             0.95864,             0.96803,             0.82232,            0.020558,            0.015482,           0.0019215,            0.000463,            0.000463,            0.000463
                 291,            0.025351,            0.029638,           0.0033355,             0.89486,              0.9587,              0.9683,             0.82308,            0.020492,             0.01545,           0.0019169,             0.00043,             0.00043,             0.00043
                 292,            0.027465,            0.033198,           0.0041441,             0.89681,              0.9581,             0.96804,             0.82625,            0.020461,             0.01543,           0.0019133,            0.000397,            0.000397,            0.000397
                 293,            0.025941,            0.033545,           0.0036389,             0.89827,             0.95759,             0.96838,             0.82613,            0.020433,            0.015391,           0.0019124,            0.000364,            0.000364,            0.000364
                 294,            0.025661,            0.028493,           0.0039044,             0.89827,             0.95744,             0.96835,             0.82629,            0.020459,            0.015392,           0.0019093,            0.000331,            0.000331,            0.000331
                 295,             0.02543,            0.029197,           0.0039768,             0.89717,             0.95843,             0.96838,             0.82735,            0.020484,            0.015389,           0.0019082,            0.000298,            0.000298,            0.000298
                 296,            0.024343,            0.026787,            0.004104,             0.89611,              0.9592,              0.9683,             0.82519,            0.020444,            0.015385,           0.0019056,            0.000265,            0.000265,            0.000265
                 297,            0.024879,            0.031195,           0.0036146,             0.89818,             0.95846,             0.96843,             0.82181,            0.020382,            0.015359,           0.0019018,            0.000232,            0.000232,            0.000232
                 298,            0.023863,            0.028241,           0.0037387,             0.89721,             0.95891,             0.96863,             0.82349,            0.020339,            0.015318,           0.0018987,            0.000199,            0.000199,            0.000199
                 299,            0.025358,            0.029779,           0.0037921,             0.94643,             0.92009,             0.96834,             0.82684,            0.020349,            0.015321,           0.0018973,            0.000166,            0.000166,            0.000166
